Timestamp,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Exercise_Type,Label
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-1.0375,0.5537,-1.9185,-0.1318,1.7866,1.1761,1.3831,0,-0.0104,0.306,-0.4556,0.5737,1.0293,0.3061,0.0937,8,-41.4754,83.8088,-171.814,80.1392,251.9531,93.51,8744.1179,9,-7.0841,131.5424,-189.209,197.8149,387.0239,131.733,17353.5881,9,3.5034,40.9167,-72.0215,69.2749,141.2964,41.0664,1686.4531,8,0.8899,10.6716,-14.3481,17.3639,31.712,10.7086,114.6749,9,-59.0442,134.9963,-177.4457,174.4135,351.8591,147.3438,21710.2063,7,75.3168,2.9712,71.2518,80.788,9.5361,75.3754,5681.4441,0,13.484,Clapps,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-1.0341,0.607,-1.9316,0.0093,1.9409,1.1991,1.4378,1,-0.0148,0.4351,-0.5195,0.8291,1.3486,0.4353,0.1895,9,-35.026,92.1862,-169.9829,98.999,268.9819,98.616,9725.1231,9,-4.0365,149.7061,-236.3892,207.8247,444.2139,149.7605,22428.2071,9,5.0049,51.2436,-66.9556,101.4404,168.396,51.4874,2650.9518,9,0.9064,11.6572,-16.4905,17.9846,34.4751,11.6924,136.7123,8,-21.2944,149.5066,-175.5615,176.8634,352.4249,151.0155,22805.6913,9,73.9783,2.8383,69.5105,78.6292,9.1187,74.0327,5480.8406,0,13.5771,Clapps,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-1.0982,0.5395,-1.916,-0.3867,1.5293,1.2236,1.4972,0,0.1012,0.2452,-0.3535,0.4648,0.8184,0.2653,0.0704,6,-41.5202,91.4565,-191.2231,87.4023,278.6255,100.4401,10088.2237,8,7.6986,138.6196,-187.7441,205.9937,393.7378,138.8332,19274.657,9,6.7261,43.2619,-87.6465,82.9468,170.5933,43.7817,1916.8335,9,-0.3776,11.1921,-15.8038,17.8363,33.6401,11.1985,125.406,9,-14.3287,151.5361,-177.5995,168.9093,346.5088,152.212,23168.4973,8,75.4545,2.9329,69.5819,78.7225,9.1406,75.5114,5701.9785,0,13.4965,Clapps,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.9906,0.5501,-1.9067,-0.3013,1.6055,1.1331,1.2839,0,0.045,0.317,-0.3667,0.6602,1.0269,0.3201,0.1025,9,-34.8063,82.0406,-162.5366,90.271,252.8076,89.1187,7942.1421,9,-10.7544,127.2385,-187.3779,188.6597,376.0376,127.6922,16305.2939,9,7.5114,40.4711,-71.0449,67.627,138.6719,41.1622,1694.3286,8,1.3546,10.3028,-13.8428,15.8148,29.6576,10.3914,107.9819,9,11.4569,146.9714,-176.5778,163.7897,340.3674,147.4173,21731.8641,9,76.4949,2.5636,69.3292,78.9697,9.6405,76.5378,5858.0375,0,13.4326,Clapps,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.5807,0.7552,-1.8618,0.5151,2.377,0.9527,0.9076,3,0.8299,0.312,0.1196,1.2168,1.0972,0.8866,0.786,0,92.4154,46.7601,27.71,167.7246,140.0146,103.5717,10727.106,0,-11.1165,83.7869,-106.0791,146.4233,252.5024,84.5212,7143.8263,3,10.9578,43.8948,-55.3589,90.0879,145.4468,45.2419,2046.8302,3,5.4265,19.3695,-28.3228,28.6633,56.9861,20.1153,404.6256,3,30.7727,9.5978,10.8875,45.033,34.1455,32.2347,1039.0769,0,27.9357,16.1618,3.2135,53.476,50.2625,32.2739,1041.6067,0,13.7882,Checkline,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.6244,0.7724,-1.8403,0.5786,2.4189,0.9932,0.9864,3,0.9521,0.388,0.0293,1.3789,1.3496,1.0281,1.057,0,86.8896,46.6096,19.7754,173.8281,154.0527,98.6016,9722.2661,0,-23.2544,88.1851,-119.1406,138.3057,257.4463,91.1997,8317.3824,3,20.1538,57.2166,-75.3784,101.0132,176.3916,60.6623,3679.912,3,6.7456,21.1069,-32.915,29.5972,62.5122,22.1586,491.0047,3,37.325,15.6222,7.6575,54.646,46.9885,40.4624,1637.2046,0,32.714,22.8119,-0.835,61.5729,62.4078,39.8822,1590.5877,1,13.9318,Checkline,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.81,0.7953,-1.9238,0.5771,2.501,1.1352,1.2887,3,0.8838,0.5237,-0.1885,1.4966,1.6851,1.0273,1.0554,2,66.8823,51.1199,-14.0381,153.7476,167.7856,84.1813,7086.4859,2,-30.0456,106.055,-150.3906,159.729,310.1196,110.2289,12150.4068,2,15.9587,62.2716,-73.4863,98.0835,171.5698,64.284,4132.4263,3,6.5713,19.9986,-30.4651,29.2786,59.7437,21.0506,443.1276,2,38.1097,15.8335,1.1206,53.7671,52.6465,41.2681,1703.0533,0,35.146,21.3431,2.3401,64.6381,62.298,41.119,1690.7702,0,14.0531,Checkline,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.7628,0.8704,-1.9722,0.5381,2.5103,1.1574,1.3395,3,0.7545,0.5448,-0.3789,1.3311,1.71,0.9306,0.866,3,76.9816,54.2133,-9.5825,158.5083,168.0908,94.1554,8865.2474,3,-24.235,96.3119,-131.958,153.0151,284.9731,99.3142,9863.3101,2,17.7856,47.2735,-47.4854,117.3096,164.7949,50.5086,2551.1148,3,5.8319,19.7315,-27.4054,29.0369,56.4423,20.5753,423.3441,3,37.4139,14.1552,8.2617,53.855,45.5933,40.0022,1600.1731,0,34.4352,20.9036,4.6033,63.3197,58.7164,40.2833,1622.7418,0,13.9817,Checkline,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.9646,0.8146,-1.9512,0.6362,2.5874,1.2625,1.594,3,0.604,0.5784,-0.2827,1.27,1.5527,0.8363,0.6993,3,68.457,43.5016,3.6621,149.9634,146.3013,81.1095,6578.7579,0,-11.3444,98.6279,-128.1738,149.9634,278.1372,99.2782,9856.1545,3,9.1593,42.7473,-59.6924,77.0874,136.7798,43.7176,1911.2257,3,3.5398,21.4258,-31.322,29.3884,60.7104,21.7163,471.5957,3,38.9725,18.724,-2.3456,56.8542,59.1998,43.2371,1869.4464,2,35.588,20.9362,5.0647,65.7642,60.6995,41.2896,1704.8301,0,13.9572,Checkline,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.8318,0.8502,-1.8989,0.543,2.4419,1.1894,1.4146,3,0.653,0.519,-0.3848,1.2603,1.645,0.8342,0.6958,4,73.999,42.2424,6.1035,148.3765,142.2729,85.2072,7260.2744,0,-9.9202,81.3283,-100.4639,147.0337,247.4976,81.9311,6712.6989,3,12.6831,54.446,-66.8335,99.7314,166.5649,55.9037,3125.2248,3,3.932,19.5571,-26.499,27.9932,54.4922,19.9484,397.9401,3,38.9407,17.818,4.422,56.6565,52.2345,42.8236,1833.858,0,35.0237,19.0293,6.3776,61.3916,55.014,39.8594,1588.7743,0,13.9051,Checkline,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.6333,0.6109,-1.5454,0.3823,1.9277,0.8799,0.7742,3,0.69,0.378,-0.2241,1.022,1.2461,0.7868,0.619,2,83.6222,34.8749,28.1982,144.6533,116.4551,90.6032,8208.9372,0,-13.0371,84.3205,-115.6006,133.9722,249.5728,85.3224,7279.9106,3,15.3076,37.6939,-45.105,84.0454,129.1504,40.6836,1655.1549,3,3.5354,17.3699,-24.6313,23.7964,48.4277,17.726,314.2119,3,33.2952,17.4969,2.9663,51.449,48.4827,37.6126,1414.7092,0,42.594,17.1201,12.3596,62.644,50.2844,45.9058,2107.346,0,13.6038,Checkline,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.8187,0.7103,-1.8276,0.3716,2.1992,1.0839,1.1748,3,0.5465,0.4608,-0.2661,1.0576,1.3237,0.7148,0.5109,3,80.4199,37.2364,26.8555,149.292,122.4365,88.6223,7853.9133,0,-20.5688,73.771,-111.8164,111.084,222.9004,76.5849,5865.2408,2,10.0382,40.3694,-62.5,55.7251,118.2251,41.5988,1730.4572,4,4.3934,16.4412,-24.5215,23.8843,48.4058,17.0181,289.6143,3,34.5322,16.4072,2.6367,51.2402,48.6035,38.2318,1461.672,0,39.9661,15.2891,17.1387,59.4196,42.2809,42.7907,1831.0426,0,13.6906,Checkline,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.8916,0.7181,-1.9766,0.3838,2.3604,1.1448,1.3105,3,0.4901,0.5135,-0.3667,1.0752,1.4419,0.7099,0.5039,3,75.9847,33.9832,40.9546,155.2124,114.2578,83.2378,6928.5348,0,-13.7451,73.8899,-95.0928,126.0376,221.1304,75.1574,5648.6418,3,8.8013,51.8435,-71.167,87.4634,158.6304,52.5853,2765.2137,3,3.6383,17.4924,-22.1155,24.6808,46.7963,17.8668,319.2216,3,36.4252,13.7345,8.1903,50.592,42.4017,38.9285,1515.4282,0,35.4675,14.2685,16.3147,55.9753,39.6606,38.2301,1461.5368,0,13.7608,Checkline,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,0.5235,0.382,0.124,1.2598,1.1357,0.6481,0.42,0,-0.8401,0.5774,-1.7715,-0.0679,1.7036,1.0194,1.0392,0,24.0641,30.8927,-9.8877,91.3696,101.2573,39.1592,1533.4407,4,-1.5259,23.0658,-34.4849,51.7578,86.2427,23.1162,534.3584,4,2.1281,29.9875,-53.5278,56.0303,109.5581,30.0629,903.78,11,0.5123,10.4196,-16.9354,18.2373,35.1727,10.4322,108.8315,4,-77.2214,4.4493,-82.8589,-67.11,15.7489,77.3495,5982.9468,0,-29.5822,13.9704,-47.1204,-6.5863,40.5341,32.7151,1070.277,0,13.5301,Overhead,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,0.5446,0.4332,-0.0308,1.3843,1.415,0.6959,0.4843,1,-0.8713,0.7823,-2.1382,0.1797,2.3179,1.171,1.3712,3,33.7646,43.6623,-10.6812,125.7935,136.4746,55.1946,3046.4465,5,3.5116,36.6655,-42.6636,78.9185,121.582,36.8332,1356.6864,3,-2.4007,53.9966,-89.6606,150.3296,239.9902,54.0499,2921.391,10,0.1516,10.6875,-17.9187,16.1554,34.0741,10.6886,114.2464,7,-71.9429,6.4549,-80.0903,-58.6615,21.4288,72.2319,5217.4422,0,-35.588,11.6986,-51.9104,-12.6178,39.2926,37.4615,1403.3649,0,13.6249,Overhead,1
