Timestamp,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Exercise_Type,Label
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.4952,0.6911,-1.5239,0.3389,1.8628,0.8502,0.7228,5,0.0564,0.1299,-0.2012,0.2085,0.4097,0.1416,0.0201,5,106.071,104.4565,-17.5781,253.1738,270.752,148.8698,22162.2099,5,-18.3309,101.087,-145.874,147.8882,293.7622,102.7356,10554.6,4,-20.931,82.7969,-123.7183,122.9858,246.7041,85.4016,7293.426,4,-1.8512,8.4224,-13.8593,12.2717,26.131,8.6234,74.3636,4,-5.536,12.3184,-22.5769,11.4258,34.0027,13.5052,182.3911,5,17.3756,8.0169,5.1086,31.8878,26.7792,19.1359,366.1831,0,12.9782,Right,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.4542,0.7172,-1.7627,0.4043,2.167,0.8489,0.7206,5,0.1469,0.0781,0.001,0.3286,0.3276,0.1663,0.0277,0,88.9648,109.0545,-29.2969,301.4526,330.7495,140.7395,19807.6174,5,-15.1245,113.5998,-158.5083,148.7427,307.251,114.6022,13133.6667,5,-15.7471,103.8404,-165.2222,155.8228,321.0449,105.0276,11030.8046,4,-1.3418,9.8305,-15.5017,14.7656,30.2673,9.9216,98.4388,5,-0.1615,13.8607,-16.7871,26.0706,42.8577,13.8617,192.1459,5,12.4988,8.4443,-0.7965,28.1744,28.9709,15.084,227.5258,1,12.9494,Right,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.6249,0.7302,-1.9092,0.3936,2.3027,0.9611,0.9237,4,0.2369,0.1406,-0.002,0.4629,0.4648,0.2755,0.0759,2,116.9067,122.0527,-31.189,332.2144,363.4033,169.009,28564.0441,4,-21.2809,132.1361,-184.8755,173.0957,357.9712,133.8388,17912.8299,4,-20.1538,106.795,-162.6587,163.9404,326.5991,108.6801,11811.3535,4,-1.9047,9.8905,-16.1389,14.8645,31.0034,10.0722,101.4489,4,5.9132,15.7384,-15.5841,31.756,47.3401,16.8126,282.6635,5,12.234,7.9654,0.3955,25.8398,25.4443,14.5986,213.1178,0,13.1468,Right,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.6277,0.6275,-1.6475,0.2217,1.8691,0.8875,0.7877,4,0.2035,0.1492,-0.043,0.4106,0.4536,0.2524,0.0637,2,121.1222,111.7871,-14.6484,324.8901,339.5386,164.824,27166.943,4,-13.1429,116.1668,-159.0576,157.4097,316.4673,116.9079,13667.4618,5,-9.2326,89.1728,-132.5073,139.1602,271.6675,89.6495,8037.0304,4,-1.0422,8.5955,-13.1726,12.4805,25.6531,8.6584,74.9686,5,8.2467,15.7962,-13.8098,33.2227,47.0325,17.8193,317.5282,4,22.7948,6.7037,13.2166,32.5085,19.292,23.7601,564.5421,0,13.0785,Right,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.5248,0.5245,-1.374,0.2007,1.5747,0.742,0.5505,4,0.1638,0.2239,-0.1543,0.5063,0.6606,0.2774,0.077,4,100.1546,79.981,7.0801,235.3516,228.2715,128.1714,16427.9098,0,15.1042,106.8466,-153.2593,144.165,297.4243,107.9089,11644.3286,4,9.1797,78.3543,-114.9292,119.0186,233.9478,78.8902,6223.6642,4,0.7397,7.845,-11.25,11.217,22.467,7.8798,62.0905,4,2.3837,16.1191,-17.9022,32.7997,50.7019,16.2944,265.5082,4,27.2043,7.2005,17.4847,38.8861,21.4014,28.1411,791.9243,0,12.9825,Right,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.5911,0.6562,-1.8555,0.249,2.1045,0.8832,0.78,5,0.1488,0.1879,-0.1343,0.4229,0.5571,0.2397,0.0574,5,92.688,91.7582,-6.7139,263.5498,270.2637,130.4248,17010.6274,4,13.3708,115.8791,-164.856,159.668,324.5239,116.648,13606.7475,4,4.423,89.2387,-126.9531,142.6392,269.5923,89.3482,7983.1022,4,0.9738,9.6879,-13.4088,14.469,27.8778,9.7368,94.8045,4,0.0831,17.7536,-19.7479,35.1178,54.8657,17.7538,315.1959,4,27.386,8.0029,16.6388,40.6989,24.0601,28.5314,814.0387,0,13.045,Right,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.7379,0.7198,-1.874,0.2935,2.1675,1.0308,1.0626,4,0.1803,0.1609,-0.0693,0.4521,0.5215,0.2417,0.0584,4,108.6589,95.241,-5.8594,278.9307,284.79,144.4908,20877.5997,4,1.2777,101.2238,-157.5928,152.5879,310.1807,101.2319,10247.8996,5,7.6742,88.9229,-137.7563,149.231,286.9873,89.2534,7966.1702,5,0.1985,9.0646,-15.6885,14.0131,29.7015,9.0668,82.2069,5,4.6992,18.5252,-19.325,33.0743,52.3993,19.1119,365.2641,4,27.1483,8.6507,15.0238,40.3418,25.318,28.4933,811.8655,0,13.1984,Right,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.7074,0.7406,-1.7886,0.3462,2.1348,1.0241,1.0488,4,0.1834,0.1449,-0.04,0.4707,0.5107,0.2337,0.0546,4,123.5514,106.5577,-17.7002,286.377,304.0771,163.1548,26619.4989,4,-4.9723,104.9191,-150.8179,150.7568,301.5747,105.0368,11032.7318,5,7.8939,112.272,-135.0098,215.5762,350.5859,112.5492,12667.3192,5,-0.3406,9.6889,-18.3472,12.9034,31.2506,9.6948,93.9898,5,1.6505,13.9044,-17.4188,24.906,42.3248,14.002,196.0555,4,19.4674,8.2071,6.8829,30.3333,23.4503,21.1267,446.3369,0,13.1901,Right,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.7221,0.7335,-1.9253,0.2622,2.1875,1.0293,1.0594,4,0.1443,0.1289,-0.083,0.3242,0.4072,0.1935,0.0374,4,119.2668,100.9888,-15.3809,260.1318,275.5127,156.2795,24423.2935,4,8.4066,105.6398,-145.3247,167.0532,312.3779,105.9738,11230.4484,5,-0.3662,86.6318,-124.6948,122.3145,247.0093,86.6326,7505.2058,5,0.5519,9.4051,-13.6615,15.2325,28.894,9.4213,88.7607,5,0.0568,15.2613,-21.9452,21.9727,43.9178,15.2614,232.9112,4,25.2799,7.9199,13.1451,37.4963,24.3512,26.4915,701.7989,0,13.1692,Right,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-1.1118,0.6308,-2.1958,-0.2305,1.9653,1.2783,1.634,0,0.3658,0.2751,-0.0273,0.7637,0.791,0.4577,0.2095,2,-15.1449,62.1434,-110.3516,89.5996,199.9512,63.9623,4091.1719,3,-10.2824,92.3543,-153.7476,120.3613,274.1089,92.9249,8635.0434,4,42.2933,36.6586,-22.1558,109.7412,131.897,55.9694,3132.5782,4,-0.6932,13.2405,-17.5562,17.5342,35.0903,13.2587,175.7923,3,26.1914,104.2148,-170.5463,144.2999,314.8462,107.4557,11546.7209,4,67.4561,13.4783,42.9071,83.1775,40.2704,68.7894,4731.9845,0,13.6505,Circle,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-1.0493,0.7659,-2.0908,-0.0537,2.0371,1.2991,1.6876,0,0.4827,0.2784,0.0918,0.8677,0.7759,0.5573,0.3105,0,-47.0947,61.993,-140.1978,28.1982,168.396,77.8527,6061.0478,4,-5.7658,113.3375,-184.7534,134.8267,319.5801,113.484,12878.6268,3,38.7248,31.599,-29.4189,85.2051,114.624,49.981,2498.1019,4,-1.6707,14.9319,-23.1372,20.3192,43.4564,15.0251,225.7521,4,47.5869,127.4503,-172.4689,170.5847,343.0536,136.0444,18508.0897,4,57.687,17.7017,26.6144,81.8921,55.2777,60.3419,3641.1423,0,13.6985,Circle,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-1.0563,0.7948,-2.2954,-0.0347,2.2607,1.3219,1.7475,0,0.5018,0.3184,0.0547,0.9927,0.938,0.5943,0.3532,0,-31.7993,56.937,-123.291,53.2227,176.5137,65.2152,4253.0241,4,-2.181,105.9835,-182.312,114.3799,296.6919,106.0059,11237.2587,3,39.8885,38.0939,-34.1187,88.6841,122.8027,55.1565,3042.2412,4,-1.563,15.5813,-23.0878,20.8246,43.9124,15.6595,245.221,4,64.2327,115.2529,-170.7385,176.6821,347.4207,131.9434,17409.0599,4,60.115,19.3809,24.8291,87.193,62.3639,63.1619,3989.4296,0,13.7246,Circle,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-1.0784,0.8154,-2.3486,-0.0767,2.272,1.3519,1.8278,0,0.559,0.3611,0.1367,1.103,0.9663,0.6655,0.4429,0,-5.1147,69.1286,-112.4268,106.8726,219.2993,69.3176,4804.9269,4,1.2207,107.5569,-204.5898,118.9575,323.5474,107.5638,11569.9813,4,41.5934,37.2645,-29.1138,81.3599,110.4736,55.8449,3118.6551,4,0.0634,15.9234,-22.8351,20.8411,43.6761,15.9235,253.5592,4,48.2278,97.9294,-176.4954,138.9935,315.4889,109.1609,11916.0941,4,63.8562,18.9443,30.9375,87.5226,56.5851,66.6071,4436.5026,0,13.8039,Circle,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-1.1126,0.8201,-2.4175,0.0098,2.4272,1.3822,1.9105,2,0.495,0.3859,0.0225,1.1108,1.0884,0.6277,0.394,0,-1.1068,66.4328,-103.2104,104.7974,208.0078,66.442,4414.54,4,-9.1471,116.4973,-202.8809,129.8218,332.7026,116.8558,13655.286,3,42.2933,55.6344,-44.0063,126.8921,170.8984,69.885,4883.9127,4,-1.6399,14.4207,-21.6486,18.8745,40.5231,14.5137,210.6472,4,65.5829,58.3198,-65.6488,146.1676,211.8164,87.7628,7702.3129,4,64.2499,17.2844,35.8154,87.8357,52.0203,66.5342,4426.7989,0,13.7754,Circle,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-1.0615,0.8889,-2.5659,-0.0298,2.5361,1.3845,1.9169,0,0.5137,0.3796,-0.0127,1.0459,1.0586,0.6387,0.4079,2,5.9896,76.275,-104.126,129.6387,233.7646,76.5098,5853.7558,4,-0.0854,120.5251,-235.7178,125.1221,360.8398,120.5251,14526.2974,4,43.7174,49.2095,-34.5459,118.8354,153.3813,65.8239,4332.7863,4,-0.0769,15.4454,-23.0658,19.5172,42.583,15.4456,238.566,4,50.5272,66.9818,-104.3921,117.3999,221.792,83.9021,7039.5614,4,64.8889,16.4668,37.7875,87.2369,49.4495,66.9457,4481.7254,0,13.7433,Circle,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-1.0766,0.8767,-2.645,0.0249,2.6699,1.3884,1.9276,2,0.4483,0.3997,-0.082,1.083,1.165,0.6007,0.3608,2,9.3506,72.6177,-103.4546,122.5586,226.0132,73.2172,5360.7598,4,-0.4679,113.1927,-212.2803,125.9155,338.1958,113.1937,12812.8114,4,38.3708,59.023,-62.5,114.0137,176.5137,70.3991,4956.0358,4,-0.5229,15.1956,-22.6813,19.7919,42.4731,15.2045,231.1782,4,58.53,54.2874,-41.3416,123.1183,164.4598,79.8303,6372.8839,2,64.6696,15.7985,35.5737,87.5775,52.0038,66.5714,4431.7449,0,13.7057,Circle,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-1.199,0.9933,-2.5122,0.1636,2.6758,1.557,2.4242,4,0.4357,0.3119,0.0308,0.8657,0.835,0.5359,0.2872,0,-2.2868,71.4489,-110.5347,119.2017,229.7363,71.4855,5110.1804,3,-17.0776,111.8166,-194.2139,119.751,313.9648,113.1132,12794.6042,4,37.2437,47.59,-54.2603,101.3184,155.5786,60.4309,3651.8984,4,0.4688,15.6601,-25.3839,21.0553,46.4392,15.6671,245.4592,4,48.9928,83.7698,-117.3285,150.3204,267.6489,97.0447,9417.6653,4,66.2615,14.9433,40.3473,84.6771,44.3298,67.9256,4613.886,0,13.8377,Circle,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-1.0682,0.7478,-2.2373,-0.0068,2.2305,1.3039,1.7003,0,0.3546,0.3325,-0.0601,0.8291,0.8892,0.486,0.2362,2,1.9979,71.9064,-83.6792,129.7607,213.4399,71.9342,5174.5283,4,0.7284,104.1432,-181.7017,120.1782,301.8799,104.1458,10846.3454,3,33.3862,41.6917,-36.0718,83.7402,119.812,53.412,2852.837,4,-0.5607,13.0391,-19.1931,17.699,36.8921,13.0511,170.3317,4,47.2877,84.2553,-151.8036,148.9581,300.7617,96.6183,9335.0882,4,69.3365,13.0999,47.5104,85.3418,37.8314,70.5632,4979.1649,0,13.6037,Circle,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-1.0693,0.8476,-2.7065,-0.083,2.6235,1.3645,1.8618,0,0.3252,0.3155,-0.0225,0.8364,0.8589,0.4531,0.2053,2,-20.0195,70.5319,-126.709,99.4263,226.1353,73.318,5375.5363,3,6.9458,105.2308,-177.6123,131.1035,308.7158,105.4598,11121.7591,4,44.8853,49.3552,-36.438,118.5913,155.0293,66.713,4450.621,4,-1.222,13.8521,-23.6316,17.9022,41.5338,13.9059,193.3751,3,40.1301,113.6926,-151.2103,163.0371,314.2474,120.5671,14536.4259,4,67.0126,15.4145,40.0397,86.1823,46.1426,68.7626,4728.2915,0,13.564,Circle,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.6924,0.5842,-1.4668,0.3105,1.7773,0.9059,0.8207,2,0.686,0.5948,-0.4053,1.4927,1.8979,0.908,0.8244,2,58.4147,81.6237,-24.4141,214.9048,239.3188,100.3729,10074.7128,2,-3.8005,142.7823,-247.8027,286.6821,534.4849,142.8328,20401.216,2,23.8118,69.9556,-100.5859,151.5503,252.1362,73.8972,5460.7913,2,-0.5724,9.5667,-16.6498,21.8738,38.5236,9.5838,91.8486,4,28.2056,38.3381,-29.4873,69.3237,98.811,47.5959,2265.3667,2,42.802,17.0768,20.0336,69.7577,49.7241,46.0829,2123.6299,0,13.724,Triangle,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.6733,0.5959,-1.6221,0.3159,1.938,0.8992,0.8085,2,0.8807,0.6455,-0.2861,1.7856,2.0718,1.0919,1.1923,2,53.8737,88.4542,-56.8848,238.5864,295.4712,103.5689,10726.5269,4,-9.5662,146.9506,-275.0854,322.876,597.9614,147.2616,21685.98,4,18.9372,82.6652,-126.5259,183.2275,309.7534,84.8065,7192.1488,2,-0.0623,11.8749,-20.462,27.2296,47.6917,11.875,141.0167,4,46.8878,42.0861,-20.2588,85.6769,105.9357,63.0056,3969.7098,2,53.4045,21.0954,18.4021,82.2382,63.8361,57.42,3297.0604,0,13.8389,Triangle,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.6163,0.5295,-1.5063,0.125,1.6313,0.8125,0.6602,2,0.7527,0.5709,-0.3306,1.4458,1.7764,0.9447,0.8925,2,64.8153,73.525,-17.7002,227.0508,244.751,98.015,9606.9413,2,-13.2365,129.5226,-228.6987,262.3291,491.0278,130.1972,16951.3024,2,25.1302,72.7257,-105.1636,163.0249,268.1885,76.9451,5920.5487,2,1.0642,11.9477,-15.3973,23.9777,39.375,11.995,143.8795,4,36.9045,40.5321,-22.9395,85.1495,108.089,54.816,3004.7981,2,51.9829,14.841,26.7627,75.0476,48.2849,54.06,2922.4784,0,13.6459,Triangle,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.6692,0.5465,-1.3877,0.1973,1.585,0.864,0.7465,2,0.6166,0.5447,-0.4434,1.3193,1.7627,0.8228,0.6769,2,64.2863,71.5547,-19.8364,194.2139,214.0503,96.1915,9252.8038,4,-12.1053,130.1547,-237.3657,239.624,476.9897,130.7164,17086.7843,2,33.7606,61.928,-68.2373,138.6108,206.8481,70.5326,4974.8478,1,-0.2307,9.6316,-18.2098,21.8958,40.1056,9.6344,92.8211,2,37.4579,38.8101,-21.1926,76.4703,97.663,53.9381,2909.3137,2,45.1337,17.3599,23.0823,74.1302,51.048,48.3571,2338.4136,0,13.6062,Triangle,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.7834,0.5482,-1.4658,0.1533,1.6191,0.9562,0.9143,2,0.7332,0.5605,-0.2144,1.4238,1.6382,0.9229,0.8517,2,55.3792,73.3337,-37.4756,212.9517,250.4272,91.895,8444.6877,4,-12.4674,135.3797,-218.8721,267.6392,486.5112,135.9526,18483.1003,3,23.0306,70.0077,-110.4126,143.0664,253.479,73.6986,5431.4802,2,-0.3754,11.4759,-19.0668,24.7961,43.8629,11.4821,131.8377,4,50.8923,39.8387,-16.5399,96.5973,113.1372,64.6309,4177.1526,2,44.0083,19.6855,12.2662,72.3505,60.0842,48.2105,2324.2476,0,13.7621,Triangle,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.7153,0.4952,-1.4683,0.1934,1.6616,0.87,0.757,2,0.7244,0.5545,-0.394,1.4258,1.8198,0.9123,0.8323,2,70.988,81.477,-28.4424,225.1587,253.6011,108.0639,11677.7986,2,-4.5898,135.5349,-251.709,277.771,529.48,135.6126,18390.7703,2,19.1081,77.3304,-123.7793,158.9966,282.7759,79.6562,6345.1116,2,-0.3274,9.8491,-12.7771,25.2521,38.0292,9.8546,97.1129,4,47.2423,38.7422,-14.2273,85.9845,100.2118,61.0966,3732.7955,2,41.707,18.3558,17.9077,70.4004,52.4927,45.5676,2076.41,0,13.7235,Triangle,1
2025-09-04 15:31,12.1665,0,12.1665,12.1665,0,12.1665,148.0238,0,-0.741,0.56,-1.5493,0.2305,1.7798,0.9287,0.8626,2,0.7266,0.5022,-0.3022,1.3579,1.6602,0.8832,0.7801,2,73.3968,84.999,-32.2876,252.7466,285.0342,112.3028,12611.9196,2,-10.6649,130.738,-228.9429,280.9448,509.8877,131.1723,17206.1684,2,13.0086,69.5143,-104.7363,132.3242,237.0605,70.721,5001.4558,2,-1.2349,11.3891,-18.468,25.1971,43.6652,11.4558,131.2365,4,47.0746,37.6099,-17.7045,83.9465,101.651,60.2538,3630.5179,2,40.3868,17.7567,13.1891,68.0164,54.8273,44.118,1946.3965,0,13.7319,Triangle,1
